userid,pageid,bias_rating,bias_tag,count_tag,differ_rating,differ_tag,num_neg_bias_rating,num_pos_bias_rating,num_pos_bias_tag,sum_chars,sum_chars_neg_bias_rating,sum_chars_pos_bias_rating,sum_chars_pos_bias_tag,sum_neg_bias_rating,sum_pos_bias_rating,sum_pos_bias_tag,sum_weighted_neg_bias_rating,sum_weighted_pos_bias_rating,sum_weighted_pos_bias_tag,weighted_bias_rating,weighted_bias_tag,weighted_differ_rating,weighted_differ_tag
40,811,0.0,-2.0,274,15.25,12.0,12,24,5,19101,417,569,22,-7.625,7.625,5.0,-314.75,94.5,22.0,-220.25,-339.0,409.25,383.0
40,821,-0.571428571429,0.0,23,0.571428571429,0.0,3,0,0,4472,270,0,0,-0.571428571429,0,0,-49.4285714286,0,0,-49.4285714286,0.0,49.4285714286,0.0
40,824,36.1428571429,42.0,142,63.5714285714,42.0,47,43,42,5613,1455,3237,3213,-13.7142857143,49.8571428571,42.0,-423.142857143,3878.57142857,3213.0,3455.42857143,3213.0,4301.71428571,3213.0
40,831,236.428571429,314.0,445,240.142857143,314.0,11,315,314,5464,333,3506,3257,-1.85714285714,238.285714286,314.0,-55.1428571429,2485.85714286,3257.0,2430.71428571,3257.0,2541.0,3257.0
40,835,12.1818181818,13.0,64,22.7272727273,25.0,6,20,19,4359,201,238,142,-5.27272727273,17.4545454545,19.0,-214.181818182,146.545454545,142.0,-67.6363636364,-117.0,360.727272727,401.0
40,839,-1.71428571429,-1.0,25,2.0,1.0,5,1,0,4644,138,247,0,-1.85714285714,0.142857142857,0,-72.0,35.2857142857,0,-36.7142857143,-57.0,107.285714286,57.0
40,842,-4.44444444444,-6.0,63,13.1111111111,14.0,13,9,4,7291,233,103,29,-8.77777777778,4.33333333333,4.0,-169.111111111,36.2222222222,29.0,-132.888888889,-186.0,205.333333333,244.0
40,846,2.71428571429,4.0,72,7.57142857143,8.0,5,6,6,5589,103,46,46,-2.42857142857,5.14285714286,6.0,-54.1428571429,39.4285714286,46.0,-14.7142857143,-2.0,93.5714285714,94.0
40,876,4.22222222222,6.0,68,10.8888888889,12.0,8,10,9,4714,210,253,36,-3.33333333333,7.55555555556,9.0,-101.222222222,124.888888889,36.0,23.6666666667,-66.0,226.111111111,138.0
40,887,-1.5,0.0,37,4.16666666667,2.0,8,2,1,5548,310,13,12,-2.83333333333,1.33333333333,1.0,-110.333333333,10.5,12.0,-99.8333333333,-27.0,120.833333333,51.0
40,890,-12.5,-10.0,56,15.75,12.0,34,3,1,3563,924,149,3,-14.125,1.625,1.0,-571.125,69.625,3.0,-501.5,-510.0,640.75,516.0
40,893,-6.08333333333,-6.0,31,10.5833333333,12.0,9,3,3,10572,1441,11,11,-8.33333333333,2.25,3.0,-2178.25,8.25,11.0,-2170.0,-2334.0,2186.5,2356.0
40,894,46.2857142857,52.0,121,50.2857142857,56.0,6,60,53,7810,63,924,867,-2.0,48.2857142857,54.0,-21.5714285714,835.714285714,956.0,814.142857143,938.0,857.285714286,974.0
40,907,-28.5,-33.0,82,31.25,35.0,23,7,1,29462,1881,1916,1,-29.875,1.375,1.0,-2603.375,240.0,1.0,-2363.375,-3067.0,2843.375,3069.0
40,909,380.166666667,483.0,682,424.833333333,483.0,130,483,483,19210,4038,13484,13484,-22.3333333333,402.5,483.0,-719.166666667,11236.6666667,13484.0,10517.5,13484.0,11955.8333333,13484.0
40,913,-132.547619048,-146.0,344,165.404761905,164.0,192,48,9,7548,3321,782,24,-148.976190476,16.4285714286,9.0,-2954.19047619,182.142857143,24.0,-2772.04761905,-3191.0,3136.33333333,3239.0
40,916,6.25,7.0,26,8.0,9.0,1,9,8,5082,38,172,35,-0.875,7.125,8.0,-33.25,47.75,35.0,14.5,-3.0,81.0,73.0
41,717,-11.75,1.0,291,31.5,15.0,94,13,8,13514,2407,674,224,-21.625,9.875,8.0,-554.125,311.75,224.0,-242.375,106.0,865.875,342.0
41,725,9.0,12.0,233,9.0,12.0,0,12,12,5485,0,244,244,0,9.0,12.0,0,183.0,244.0,183.0,244.0,183.0,244.0
41,729,4.375,10.0,322,11.375,10.0,16,12,10,6368,382,1376,1333,-3.5,7.875,10.0,-89.375,999.625,1333.0,910.25,1333.0,1089.0,1333.0
41,739,-0.25,0.0,19,1.58333333333,0.0,5,4,0,4709,58,179,0,-0.916666666667,0.666666666667,0,-12.5,25.5,0,13.0,0.0,38.0,0.0
41,749,3.71428571429,3.0,33,4.85714285714,5.0,1,9,4,3204,51,390,54,-0.571428571429,4.28571428571,4.0,-29.1428571429,94.2857142857,54.0,65.1428571429,3.0,123.428571429,105.0
41,784,40.875,36.0,156,51.875,44.0,14,37,30,15294,629,1987,1037,-5.5,46.375,40.0,-643.0,1798.625,1633.0,1155.625,1134.0,2441.625,2132.0
41,794,-11.1,-12.0,59,14.3,12.0,25,12,0,11029,3671,994,0,-12.7,1.6,0,-1440.9,100.6,0,-1340.3,-1351.0,1541.5,1351.0
41,799,-22.8333333333,4.0,171,38.880952381,4.0,102,20,4,12458,2851,1734,1086,-30.8571428571,8.02380952381,4.0,-691.857142857,1623.52380952,1086.0,931.666666667,1086.0,2315.38095238,1086.0
41,804,1.28571428571,1.0,41,1.28571428571,1.0,0,1,1,3310,0,30,30,0,1.28571428571,1.0,0,38.5714285714,30.0,38.5714285714,30.0,38.5714285714,30.0
41,824,-38.8571428571,-33.0,142,39.4285714286,33.0,89,1,0,5613,4668,24,0,-39.1428571429,0.285714285714,0,-2869.42857143,6.85714285714,0,-2862.57142857,-3105.0,2876.28571429,3105.0
41,827,-2.42857142857,0.0,101,7.85714285714,2.0,33,14,1,2877,342,1807,333,-5.14285714286,2.71428571429,1.0,-63.4285714286,496.0,333.0,432.571428571,299.0,559.428571429,367.0
41,836,-8.16666666667,-29.0,147,35.1666666667,53.0,45,25,12,27790,484,4877,1333,-21.6666666667,13.5,12.0,-238.666666667,1892.83333333,1333.0,1654.16666667,868.0,2131.5,1798.0
41,838,-56.2,-17.0,413,58.2,19.0,166,3,1,13093,7291,701,249,-57.2,1.0,1.0,-3816.9,241.333333333,249.0,-3575.56666667,-4062.0,4058.23333333,4560.0
41,849,-3.875,-5.0,59,4.375,5.0,12,1,0,4459,331,59,0,-4.125,0.25,0,-135.25,14.75,0,-120.5,-224.0,150.0,224.0
41,891,-28.8888888889,2.0,300,31.7777777778,2.0,267,2,2,3579,3133,109,109,-30.3333333333,1.44444444444,2.0,-376.333333333,91.2222222222,109.0,-285.111111111,109.0,467.555555556,109.0
41,896,6.33333333333,4.0,202,7.0,4.0,2,15,2,17480,50,501,34,-0.333333333333,6.66666666667,4.0,-8.33333333333,183.666666667,68.0,175.333333333,68.0,192.0,68.0
41,920,-0.75,0.0,13,1.0,0.0,3,1,0,3993,50,25,0,-0.875,0.125,0,-15.125,3.125,0,-12.0,0.0,18.25,0.0
41,923,-0.5,0.0,49,1.5,0.0,6,3,0,5313,160,69,0,-1.0,0.5,0,-26.6666666667,11.5,0,-15.1666666667,0.0,38.1666666667,0.0
42,687,23.1111111111,28.0,85,25.3333333333,28.0,7,31,26,14617,171,13578,12531,-1.11111111111,24.2222222222,28.0,-27.0,10273.2222222,12581.0,10246.2222222,12581.0,10300.2222222,12581.0
42,691,53.4,54.0,396,114.2,128.0,68,107,85,12166,653,2882,2179,-30.4,83.8,91.0,-330.8,2083.4,2392.0,1752.6,1948.0,2414.2,2836.0
42,707,-17.125,-22.0,88,17.375,22.0,34,1,0,13512,1739,355,0,-17.25,0.125,0,-778.0,44.375,0,-733.625,-1370.0,822.375,1370.0
42,722,23.5714285714,26.0,273,25.5714285714,26.0,4,38,25,29777,230,2119,384,-1.0,24.5714285714,26.0,-47.0,655.428571429,399.0,608.428571429,399.0,702.428571429,399.0
42,725,-3.0,0.0,233,3.0,0.0,12,0,0,5485,244,0,0,-3.0,0,0,-61.0,0,0,-61.0,0.0,61.0,0.0
42,760,-1.28571428571,2.0,152,21.5714285714,4.0,68,31,3,13911,1187,521,36,-11.4285714286,10.1428571429,3.0,-208.285714286,164.285714286,36.0,-44.0,8.0,372.571428571,64.0
42,773,10.2,12.0,86,10.6,12.0,1,11,10,10463,95,403,267,-0.2,10.4,12.0,-19.0,305.0,322.0,286.0,322.0,324.0,322.0
42,780,-18.125,-19.0,130,18.625,19.0,32,2,0,18225,1123,608,0,-18.375,0.25,0,-580.625,76.0,0,-504.625,-551.0,656.625,551.0
42,783,-2.125,-2.0,20,2.125,2.0,5,0,0,7132,137,0,0,-2.125,0,0,-68.0,0,0,-68.0,-95.0,68.0,95.0
42,788,-65.5714285714,-22.0,349,75.2857142857,28.0,183,12,3,19816,3436,500,93,-70.4285714286,4.85714285714,3.0,-1962.14285714,192.285714286,93.0,-1769.85714286,-1305.0,2154.42857143,1491.0
42,794,19.9,19.0,59,27.9,27.0,6,31,22,11029,141,4524,3579,-4.0,23.9,23.0,-17.5,3630.2,3606.0,3612.7,3602.0,3647.7,3610.0
42,800,-17.0,-2.0,150,17.6666666667,2.0,84,3,0,2911,665,608,0,-17.3333333333,0.333333333333,0,-126.333333333,67.5555555556,0,-58.7777777778,-27.0,193.888888889,27.0
42,809,-57.3333333333,-58.0,232,58.2222222222,58.0,69,2,0,20466,5670,198,0,-57.7777777778,0.444444444444,0,-8219.33333333,44.0,0,-8175.33333333,-8987.0,8263.33333333,8987.0
42,869,-75.2857142857,-74.0,128,101.571428571,112.0,74,22,19,10198,4252,1314,1003,-88.4285714286,13.1428571429,19.0,-5772.14285714,720.714285714,1003.0,-5051.42857143,-5394.0,6492.85714286,7400.0
42,878,-1.71428571429,-2.0,28,3.71428571429,4.0,3,1,1,7679,146,104,104,-2.71428571429,1.0,1.0,-142.0,104.0,104.0,-38.0,-42.0,246.0,250.0
42,893,-5.08333333333,-5.0,31,5.75,5.0,10,2,0,10572,517,935,0,-5.41666666667,0.333333333333,0,-466.833333333,155.833333333,0,-311.0,-475.0,622.666666667,475.0
42,898,131.5,161.0,1191,169.5,201.0,39,92,92,24480,3041,1638,1638,-19.0,150.5,181.0,-1824.83333333,2239.0,2779.0,414.166666667,755.0,4063.83333333,4803.0
42,903,17.8571428571,35.0,320,84.1428571429,57.0,125,92,35,15358,4120,5538,877,-33.1428571429,51.0,46.0,-1232.42857143,1714.85714286,1165.0,482.428571429,510.0,2947.28571429,1820.0
43,723,0.0,0.0,373,0.0,0.0,0,0,0,11867,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
43,734,-16.0,-13.0,151,19.7142857143,19.0,21,4,3,6621,927,17,9,-17.8571428571,1.85714285714,3.0,-941.428571429,6.28571428571,9.0,-935.142857143,-859.0,947.714285714,877.0
43,756,17.8222222222,24.0,134,27.4222222222,32.0,12,29,28,26198,311,308,301,-4.8,22.6222222222,28.0,-148.1,244.633333333,301.0,96.5333333333,153.0,392.733333333,449.0
43,763,4.71428571429,10.0,75,16.7142857143,20.0,14,15,15,3818,552,58,58,-6.0,10.7142857143,15.0,-243.428571429,41.4285714286,58.0,-202.0,-139.0,284.857142857,255.0
43,765,-3.0,-2.0,20,4.81818181818,4.0,8,1,1,3969,153,30,30,-3.90909090909,0.909090909091,1.0,-78.9090909091,27.2727272727,30.0,-51.6363636364,-30.0,106.181818182,90.0
43,781,-3.09090909091,-4.0,17,3.27272727273,4.0,4,1,0,3260,183,301,0,-3.18181818182,0.0909090909091,0,-128.818181818,27.3636363636,0,-101.454545455,-135.0,156.181818182,135.0
43,783,-1.125,-1.0,20,2.375,3.0,4,1,1,7132,136,1,1,-1.75,0.625,1.0,-67.625,0.625,1.0,-67.0,-94.0,68.25,96.0
43,800,37.0,52.0,150,51.6666666667,56.0,30,57,54,2911,281,992,384,-7.33333333333,44.3333333333,54.0,-71.4444444444,396.666666667,384.0,325.222222222,357.0,468.111111111,411.0
43,840,-9.42857142857,-11.0,64,16.2857142857,17.0,24,4,3,9023,888,185,182,-12.8571428571,3.42857142857,3.0,-443.0,224.428571429,182.0,-218.571428571,-203.0,667.428571429,567.0
43,847,-0.833333333333,-2.0,120,3.16666666667,4.0,3,1,1,10761,50,52,52,-2.0,1.16666666667,1.0,-32.0,60.6666666667,52.0,28.6666666667,2.0,92.6666666667,102.0
43,876,3.22222222222,5.0,68,10.1111111111,11.0,9,9,8,4714,214,249,32,-3.44444444444,6.66666666667,8.0,-101.666666667,121.333333333,32.0,19.6666666667,-70.0,223.0,134.0
43,879,-3.0,-5.0,48,4.25,5.0,8,2,0,21430,312,256,0,-3.625,0.625,0,-95.0,123.125,0,28.125,-98.0,218.125,98.0
43,880,-2.375,-3.0,44,3.875,3.0,5,3,0,3781,138,9,0,-3.125,0.75,0,-121.375,2.25,0,-119.125,-123.0,123.625,123.0
43,912,21.2,13.0,74,31.2,17.0,18,50,15,4312,441,1680,225,-5.0,26.2,15.0,-155.7,583.2,225.0,427.5,151.0,738.9,299.0
43,914,-9.625,-24.0,245,40.875,46.0,58,22,11,5976,1011,170,58,-25.25,15.625,11.0,-408.5,111.0,58.0,-297.5,-497.0,519.5,613.0
44,697,64.2857142857,103.0,958,162.857142857,107.0,337,148,105,26657,2057,5094,2284,-49.2857142857,113.571428571,105.0,-337.142857143,2735.85714286,2284.0,2398.71428571,2217.0,3073.0,2351.0
44,699,16.25,37.0,491,87.25,79.0,127,77,53,19774,5041,1344,1118,-35.5,51.75,58.0,-6480.875,1385.125,1608.0,-5095.75,-5549.0,7866.0,8765.0
44,701,-5.76666666667,0.0,149,13.8333333333,2.0,32,18,1,25580,445,225,23,-9.8,4.03333333333,1.0,-124.8,48.7777777778,23.0,-76.0222222222,7.0,173.577777778,39.0
44,702,-12.5714285714,-22.0,910,150.857142857,150.0,132,141,59,34051,2813,3743,2353,-81.7142857143,69.1428571429,64.0,-2087.42857143,2068.42857143,2576.0,-19.0,298.0,4155.85714286,4854.0
44,707,4.875,0.0,88,19.375,20.0,22,13,10,13512,1641,453,44,-7.25,12.125,10.0,-710.25,118.625,44.0,-591.625,-1228.0,828.875,1316.0
44,710,-6.77777777778,2.0,103,13.6666666667,2.0,40,4,2,7819,640,22,2,-10.2222222222,3.44444444444,2.0,-144.222222222,10.7777777778,2.0,-133.444444444,2.0,155.0,2.0
44,736,-25.1428571429,-15.0,154,29.7142857143,19.0,81,5,2,5372,3238,503,398,-27.4285714286,2.28571428571,2.0,-1793.57142857,270.142857143,398.0,-1523.42857143,-971.0,2063.71428571,1767.0
44,738,16.625,18.0,76,18.625,20.0,1,13,10,20125,114,259,53,-1.0,17.625,19.0,-114.0,142.75,87.0,28.75,-27.0,256.75,201.0
44,739,1.75,2.0,19,4.08333333333,4.0,4,5,2,4709,102,135,26,-1.16666666667,2.91666666667,3.0,-61.25,35.25,31.0,-26.0,-39.0,96.5,101.0
44,742,1.0,2.0,37,3.57142857143,2.0,8,6,2,14573,643,300,64,-1.28571428571,2.28571428571,2.0,-100.0,98.7142857143,64.0,-1.28571428571,64.0,198.714285714,64.0
44,762,-75.4285714286,38.0,592,140.571428571,38.0,252,33,33,10439,2736,1379,1379,-108.0,32.5714285714,38.0,-1172.57142857,1719.71428571,1735.0,547.142857143,1735.0,2892.28571429,1735.0
44,773,6.2,8.0,86,8.0,8.0,4,8,7,10463,76,422,286,-0.9,7.1,8.0,-16.8,361.8,381.0,345.0,381.0,378.6,381.0
44,777,21.5,12.0,316,25.75,12.0,11,50,10,25502,516,1693,815,-2.125,23.625,12.0,-123.75,1437.375,1013.0,1313.625,1013.0,1561.125,1013.0
44,788,289.428571429,333.0,349,292.285714286,335.0,5,191,172,19816,68,3870,2792,-1.42857142857,290.857142857,334.0,-32.8571428571,4802.0,5280.0,4769.14285714,5234.0,4834.85714286,5326.0
44,791,37.625,41.0,166,41.625,41.0,8,49,27,19144,110,1619,645,-2.0,39.625,41.0,-27.5,1142.125,1009.0,1114.625,1009.0,1169.625,1009.0
44,812,0.4,1.0,100,4.4,5.0,2,3,3,23089,255,605,605,-2.0,2.4,3.0,-255.0,484.0,605.0,229.0,350.0,739.0,860.0
44,831,-74.5714285714,3.0,445,81.1428571429,5.0,321,5,4,5464,2987,852,603,-77.8571428571,3.28571428571,4.0,-813.571428571,508.285714286,603.0,-305.285714286,521.0,1321.85714286,685.0
44,859,3.0,3.0,48,3.25,3.0,1,6,3,4618,17,151,27,-0.125,3.125,3.0,-2.125,64.375,27.0,62.25,27.0,66.5,27.0
44,874,48.8571428571,62.0,596,80.0,68.0,52,93,65,16752,485,2375,2201,-15.5714285714,64.4285714286,65.0,-143.857142857,1780.57142857,2201.0,1636.71428571,2181.0,1924.42857143,2221.0
44,876,-1.77777777778,0.0,68,4.44444444444,0.0,14,4,0,4714,144,319,0,-3.11111111111,1.33333333333,0,-34.3333333333,124.0,0,89.6666666667,0.0,158.333333333,0.0
44,888,0.5,-1.0,41,3.75,3.0,4,6,1,4834,108,109,15,-1.625,2.125,1.0,-49.75,35.875,15.0,-13.875,-37.0,85.625,67.0
44,899,-6.85714285714,-9.0,32,12.0,13.0,7,12,2,8136,1745,673,43,-9.42857142857,2.57142857143,2.0,-2934.57142857,114.571428571,43.0,-2820.0,-3401.0,3049.14285714,3487.0
44,917,19.2857142857,23.0,99,30.1428571429,25.0,20,28,23,16992,4467,2629,1116,-5.42857142857,24.7142857143,24.0,-1274.0,1450.28571429,1123.0,176.285714286,1085.0,2724.28571429,1161.0
45,701,-20.7666666667,-15.0,149,22.9666666667,15.0,47,3,0,25580,635,35,0,-21.8666666667,1.1,0,-279.722222222,13.7,0,-266.022222222,-183.0,293.422222222,183.0
45,726,0.714285714286,1.0,39,2.14285714286,1.0,3,4,1,3756,294,559,40,-0.714285714286,1.42857142857,1.0,-100.0,106.142857143,40.0,6.14285714286,40.0,206.142857143,40.0
45,752,0.0,0.0,79,4.28571428571,4.0,5,3,2,20406,338,288,27,-2.14285714286,2.14285714286,2.0,-101.142857143,135.0,27.0,33.8571428571,-47.0,236.142857143,101.0
45,755,-10.75,-2.0,102,13.5,4.0,43,2,1,12408,1008,17,16,-12.125,1.375,1.0,-282.5,14.5,16.0,-268.0,-44.0,297.0,76.0
45,757,-13.7142857143,-15.0,41,18.2857142857,15.0,22,10,0,4514,572,441,0,-16.0,2.28571428571,0,-438.857142857,120.714285714,0,-318.142857143,-403.0,559.571428571,403.0
45,767,-0.125,0.0,10,0.125,0.0,1,0,0,4280,8,0,0,-0.125,0,0,-1.0,0,0,-1.0,0.0,1.0,0.0
45,783,1.875,2.0,20,2.125,2.0,1,4,2,7132,16,121,26,-0.125,2.0,2.0,-2.0,55.0,26.0,53.0,26.0,57.0,26.0
45,792,-4.42857142857,-5.0,59,5.57142857143,5.0,13,2,0,4363,189,35,0,-5.0,0.571428571429,0,-58.5714285714,11.0,0,-47.5714285714,-46.0,69.5714285714,46.0
45,800,-12.0,3.0,150,23.1111111111,9.0,79,8,6,2911,1196,77,50,-17.5555555556,5.55555555556,6.0,-640.666666667,50.8888888889,50.0,-589.777777778,-558.0,691.555555556,658.0
45,806,0.333333333333,-1.0,32,2.0,1.0,2,7,0,3520,32,250,0,-0.833333333333,1.16666666667,0,-17.3333333333,41.6666666667,0,24.3333333333,-24.0,59.0,24.0
45,811,1.0,-1.0,274,10.0,5.0,14,22,2,19101,349,637,36,-4.5,5.5,2.0,-203.625,126.375,36.0,-77.25,-196.0,330.0,268.0
45,816,-2.4,-1.0,39,2.4,1.0,5,0,0,6506,152,0,0,-2.4,0,0,-81.2,0,0,-81.2,-51.0,81.2,51.0
45,835,-6.81818181818,-6.0,64,7.54545454545,6.0,24,2,0,4359,377,62,0,-7.18181818182,0.363636363636,0,-350.909090909,11.2727272727,0,-339.636363636,-389.0,362.181818182,389.0
45,839,-1.71428571429,-1.0,25,1.71428571429,1.0,5,0,0,4644,328,0,0,-1.71428571429,0,0,-226.714285714,0,0,-226.714285714,-247.0,226.714285714,247.0
45,859,-1.0,-1.0,48,4.5,5.0,4,3,2,4618,158,10,2,-2.75,1.75,2.0,-176.0,5.25,2.0,-170.75,-206.0,181.25,210.0
45,866,-2.14285714286,-10.0,330,22.1428571429,14.0,25,33,2,10138,608,1792,51,-12.1428571429,10.0,2.0,-497.428571429,539.571428571,51.0,42.1428571429,-504.0,1037.0,606.0
45,868,2.42857142857,14.0,190,25.5714285714,18.0,56,25,16,12074,2205,823,413,-11.5714285714,14.0,16.0,-838.857142857,413.714285714,413.0,-425.142857143,92.0,1252.57142857,734.0
45,879,-3.0,-5.0,48,4.25,5.0,8,2,0,21430,299,269,0,-3.625,0.625,0,-83.625,124.75,0,41.125,-85.0,208.375,85.0
45,892,-3.875,-3.0,112,12.625,3.0,25,15,0,10648,928,841,0,-8.25,4.375,0,-262.125,235.875,0,-26.25,-87.0,498.0,87.0
45,893,0.916666666667,1.0,31,6.58333333333,7.0,6,6,4,10572,492,960,25,-2.83333333333,3.75,4.0,-447.416666667,180.416666667,25.0,-267.0,-431.0,627.833333333,481.0
45,904,101.166666667,133.0,172,103.5,135.0,5,140,134,4980,210,4537,4008,-1.16666666667,102.333333333,134.0,-40.3333333333,3647.33333333,4008.0,3607.0,3992.0,3687.66666667,4024.0
45,912,8.2,0.0,74,23.2,0.0,31,35,0,4312,592,1455,0,-7.5,15.7,0,-149.2,425.7,0,276.5,0.0,574.9,0.0
45,916,-0.75,0.0,26,1.25,0.0,8,2,0,5082,35,175,0,-1.0,0.25,0,-4.375,21.875,0,17.5,0.0,26.25,0.0
45,920,0.25,1.0,13,1.25,1.0,2,2,1,3993,29,46,21,-0.5,0.75,1.0,-7.25,16.25,21.0,9.0,21.0,23.5,21.0
45,921,-35.0,-20.0,161,38.0,22.0,109,5,1,21745,880,548,18,-36.5,1.5,1.0,-227.375,140.75,18.0,-86.625,-124.0,368.125,160.0
46,710,-12.7777777778,-4.0,103,12.7777777778,4.0,44,0,0,7819,662,0,0,-12.7777777778,0,0,-157.444444444,0,0,-157.444444444,-22.0,157.444444444,22.0
46,725,-3.0,0.0,233,3.0,0.0,12,0,0,5485,244,0,0,-3.0,0,0,-61.0,0,0,-61.0,0.0,61.0,0.0
46,734,-1.0,2.0,151,13.2857142857,12.0,14,12,7,6621,391,554,362,-7.14285714286,6.14285714286,7.0,-233.0,309.857142857,362.0,76.8571428571,153.0,542.857142857,571.0
46,741,4.625,5.0,34,6.875,7.0,2,11,6,5954,76,1226,261,-1.125,5.75,6.0,-24.0,363.125,261.0,339.125,253.0,387.125,269.0
46,743,-3.5,-7.0,88,14.75,7.0,19,22,0,7556,565,713,0,-9.125,5.625,0,-331.75,194.625,0,-137.125,-279.0,526.375,279.0
46,756,8.82222222222,15.0,134,22.1777777778,19.0,28,13,9,26198,298,321,173,-6.67777777778,15.5,17.0,-65.4666666667,310.0,315.0,244.533333333,301.0,375.466666667,329.0
46,757,12.2857142857,11.0,41,22.0,19.0,10,23,15,4514,259,775,422,-4.85714285714,17.1428571429,15.0,-107.0,508.857142857,422.0,401.857142857,317.0,615.857142857,527.0
46,762,-116.428571429,-3.0,592,119.0,5.0,284,1,1,10439,3678,437,437,-117.714285714,1.28571428571,1.0,-1570.71428571,561.857142857,437.0,-1008.85714286,179.0,2132.57142857,695.0
46,771,-18.0909090909,-32.0,349,42.6363636364,58.0,46,15,13,4933,1410,228,187,-30.3636363636,12.2727272727,13.0,-943.454545455,155.636363636,187.0,-787.818181818,-1197.0,1099.09090909,1571.0
46,773,-4.8,-3.0,86,4.8,3.0,12,0,0,10463,498,0,0,-4.8,0,0,-289.0,0,0,-289.0,-253.0,289.0,253.0
46,781,-1.09090909091,-2.0,17,2.18181818182,2.0,3,2,0,3260,143,341,0,-1.63636363636,0.545454545455,0,-67.0,45.5454545455,0,-21.4545454545,-55.0,112.545454545,55.0
46,785,-0.285714285714,0.0,88,0.571428571429,0.0,2,1,0,24667,56,10,0,-0.428571428571,0.142857142857,0,-12.2857142857,1.42857142857,0,-10.8571428571,0.0,13.7142857143,0.0
46,788,-50.5714285714,-7.0,349,64.2857142857,13.0,176,20,3,19816,2898,1040,33,-57.4285714286,6.85714285714,3.0,-1116.71428571,276.857142857,33.0,-839.857142857,-375.0,1393.57142857,441.0
46,790,-20.125,-18.0,199,39.125,24.0,116,21,3,5565,1450,1809,52,-29.625,9.5,3.0,-374.125,622.125,52.0,248.0,-203.0,996.25,307.0
46,795,-10.7142857143,1.0,331,59.8571428571,17.0,188,69,8,39715,3021,33653,1324,-35.2857142857,24.5714285714,9.0,-936.0,10731.0,1415.0,9795.0,680.0,11667.0,2150.0
46,809,25.6666666667,25.0,232,35.8888888889,33.0,13,58,29,20466,630,5238,941,-5.11111111111,30.7777777778,29.0,-498.666666667,1855.33333333,941.0,1356.66666667,545.0,2354.0,1337.0
46,811,-20.0,-22.0,274,21.25,22.0,33,3,0,19101,923,63,0,-20.625,0.625,0,-693.75,15.5,0,-678.25,-797.0,709.25,797.0
46,817,0.333333333333,1.0,15,1.33333333333,1.0,3,1,1,4210,45,23,23,-0.5,0.833333333333,1.0,-7.5,19.1666666667,23.0,11.6666666667,23.0,26.6666666667,23.0
46,823,0.0,0.0,1678,0.0,0.0,0,0,0,20301,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
46,831,-76.5714285714,1.0,445,82.5714285714,5.0,322,4,3,5464,3224,615,366,-79.5714285714,3.0,3.0,-1123.71428571,354.428571429,366.0,-769.285714286,57.0,1478.14285714,675.0
46,836,23.8333333333,3.0,146,36.5,15.0,8,61,9,27743,997,4317,607,-6.33333333333,30.1666666667,9.0,-1155.5,1278.66666667,607.0,123.166666667,-663.0,2434.16666667,1877.0
46,845,16.9,37.0,342,41.1,47.0,49,45,42,14175,1422,832,669,-12.1,29.0,42.0,-599.933333333,492.5,669.0,-107.433333333,52.0,1092.43333333,1286.0
46,846,-1.28571428571,0.0,72,3.57142857143,4.0,9,2,2,5589,107,42,42,-2.42857142857,1.14285714286,2.0,-42.7142857143,24.0,42.0,-18.7142857143,-6.0,66.7142857143,90.0
46,859,-1.0,-1.0,48,2.5,1.0,5,2,0,4618,52,116,0,-1.75,0.75,0,-16.25,43.5,0,27.25,-8.0,59.75,8.0
46,877,-0.571428571429,0.0,181,0.571428571429,0.0,2,0,0,3464,38,0,0,-0.571428571429,0,0,-10.8571428571,0,0,-10.8571428571,0.0,10.8571428571,0.0
46,878,-1.71428571429,-2.0,28,2.57142857143,2.0,2,2,0,7679,178,72,0,-2.14285714286,0.428571428571,0,-188.571428571,14.5714285714,0,-174.0,-178.0,203.142857143,178.0
46,880,-0.375,-1.0,44,3.625,3.0,4,4,1,3781,45,102,25,-2.0,1.625,1.0,-12.25,39.125,25.0,26.875,23.0,51.375,27.0
46,883,-0.375,0.0,243,2.125,2.0,5,2,1,5433,59,302,293,-1.25,0.875,1.0,-14.875,220.875,293.0,206.0,281.0,235.75,305.0
46,889,2.0,2.0,33,2.0,2.0,0,6,2,8864,0,533,66,0,2.0,2.0,0,116.428571429,66.0,116.428571429,66.0,116.428571429,66.0
46,891,-29.8888888889,1.0,300,31.6666666667,1.0,268,1,1,3579,3150,92,92,-30.7777777778,0.888888888889,1.0,-383.888888889,81.7777777778,92.0,-302.111111111,92.0,465.666666667,92.0
46,910,-1.33333333333,0.0,23,1.66666666667,0.0,9,1,0,3590,205,28,0,-1.5,0.166666666667,0,-34.1666666667,4.66666666667,0,-29.5,0.0,38.8333333333,0.0
46,912,-20.8,-29.0,74,23.2,29.0,60,6,0,4312,1041,1006,0,-22.0,1.2,0,-373.7,201.2,0,-172.5,-449.0,574.9,449.0
46,919,2.57142857143,2.0,205,10.5714285714,10.0,12,18,6,11124,317,2375,100,-4.0,6.57142857143,6.0,-114.571428571,428.571428571,100.0,314.0,-55.0,543.142857143,255.0
